player_1_score,player_2_score,player_1_moves,player_2_moves,total_moves,n_start_marbles,n_cups,player_1_result,player_2_result,first_move,player_one_strategy,player_two_strategy,game_run_time,depth
15,33,37,73,110,4,6,lose,win,5,min_max,max_score,0.015248298645019531,0.0
15,33,35,73,108,4,6,lose,win,4,min_max,max_score,0.0796499252319336,0.0
13,35,31,73,104,4,6,lose,win,5,min_max,max_score,0.04735589027404785,0.0
29,19,63,41,104,4,6,win,lose,1,min_max,max_score,0.00468134880065918,0.0
19,29,45,67,112,4,6,lose,win,2,min_max,max_score,0.0073964595794677734,0.0
23,25,56,55,111,4,6,lose,win,2,min_max,max_score,0.006561279296875,0.0
15,33,30,61,91,4,6,lose,win,4,min_max,max_score,0.07946419715881348,0.0
22,26,55,50,105,4,6,lose,win,6,min_max,max_score,0.008757829666137695,0.0
20,28,50,62,112,4,6,lose,win,2,min_max,max_score,0.0061511993408203125,0.0
24,24,49,52,101,4,6,draw,draw,1,min_max,max_score,0.007529020309448242,0.0
17,31,34,65,99,4,6,lose,win,5,min_max,max_score,0.046775102615356445,0.0
19,29,42,59,101,4,6,lose,win,3,min_max,max_score,0.006860017776489258,0.0
20,28,46,57,103,4,6,lose,win,6,min_max,max_score,0.012584924697875977,0.0
16,32,31,63,94,4,6,lose,win,5,min_max,max_score,0.008044719696044922,0.0
19,29,44,56,100,4,6,lose,win,2,min_max,max_score,0.0063321590423583984,0.0
13,35,29,63,92,4,6,lose,win,4,min_max,max_score,0.08268356323242188,0.0
27,21,61,44,105,4,6,win,lose,1,min_max,max_score,0.006206989288330078,0.0
13,35,32,61,93,4,6,lose,win,4,min_max,max_score,0.07932615280151367,0.0
18,30,39,62,101,4,6,lose,win,6,min_max,max_score,0.01144862174987793,0.0
